Date,Acc Code,Je Source,Category,Journal Name,Gl Doc Num,Description,GL Line Description,GL Line Num,Party/Customer Name,Reference Number,Sub Doc Num,Sub Ledger Description,Accounted Dr,Accounted Cr
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468910 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168354,Journal Import 2591614:,//SETTLEMENT,2,,,,,750,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468911 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168699,Journal Import 2591614:,//SETTLEMENT,2,,,,,299,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468912 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168666,Journal Import 2591614:,//SETTLEMENT,2,,,,,800,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468913 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168700,Journal Import 2591614:,//SETTLEMENT,2,,,,,299,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468914 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168810,Journal Import 2591614:,//SETTLEMENT,2,,,,,1300,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468915 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168736,Journal Import 2591614:,//SETTLEMENT,2,,,,,410,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468916 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168811,Journal Import 2591614:,//SETTLEMENT,2,,,,,1300,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468917 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168737,Journal Import 2591614:,//SETTLEMENT,2,,,,,410,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468918 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168650,Journal Import 2591614:,//SETTLEMENT,2,,,,,450,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468919 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168675,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468920 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168624,Journal Import 2591614:,//SETTLEMENT,2,,,,,2800,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468921 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168676,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468922 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168575,Journal Import 2591614:,//SETTLEMENT,3,,,,,850,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468922 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168575,Journal Import 2591614:,//SETTLEMENT,4,,,,,2000,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468923 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168438,Journal Import 2591614:,//SETTLEMENT,2,,,,,3500,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468924 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168621,Journal Import 2591614:,//SETTLEMENT,2,,,,,900,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468925 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168667,Journal Import 2591614:,//SETTLEMENT,2,,,,,800,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468926 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168432,Journal Import 2591614:,//SETTLEMENT,2,,,,,4900,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468927 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168327,Journal Import 2591614:,//SETTLEMENT,2,,,,,7300,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468928 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168677,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468929 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169003,Journal Import 2599930:,//SETTLEMENT,2,,,,,1093,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468930 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168489,Journal Import 2591614:,//SETTLEMENT,2,,,,,4580,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468931 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168678,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468932 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168480,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468933 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168679,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
06-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468934 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168668,Journal Import 2591614:,//SETTLEMENT,2,,,,,800,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468935 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168955,Journal Import 2591614:,//SETTLEMENT,2,,,,,3500,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468936 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168998,Journal Import 2591614:,//SETTLEMENT,2,,,,,200,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468937 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168999,Journal Import 2591614:,//SETTLEMENT,2,,,,,200,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468938 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169042,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468939 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168970,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468940 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168994,Journal Import 2591614:,//SETTLEMENT,2,,,,,700,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468941 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168971,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468942 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168954,Journal Import 2591614:,//SETTLEMENT,2,,,,,1000,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468943 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169019,Journal Import 2591614:,//SETTLEMENT,2,,,,,9200,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468944 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168953,Journal Import 2591614:,//SETTLEMENT,2,,,,,600,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468945 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169000,Journal Import 2591614:,//SETTLEMENT,2,,,,,200,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468946 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169001,Journal Import 2591614:,//SETTLEMENT,3,,,,,200,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468946 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169001,Journal Import 2591614:,//SETTLEMENT,4,,,,,3300,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468947 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169064,Journal Import 2591614:,//SETTLEMENT,2,,,,,900,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468948 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168984,Journal Import 2591614:,//SETTLEMENT,2,,,,,5350,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468949 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169002,Journal Import 2591614:,//SETTLEMENT,2,,,,,220,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468950 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168956,Journal Import 2591614:,//SETTLEMENT,2,,,,,3500,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468951 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169043,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468952 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169044,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468953 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168972,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468954 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169063,Journal Import 2591614:,//SETTLEMENT,3,,,,,50,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468954 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169063,Journal Import 2591614:,//SETTLEMENT,4,,,,,1800,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468955 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168973,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468956 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168974,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468957 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168952,Journal Import 2591614:,//SETTLEMENT,3,,,,,550,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468957 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168952,Journal Import 2591614:,//SETTLEMENT,4,,,,,2000,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468958 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500168975,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468959 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169060,Journal Import 2591614:,//SETTLEMENT,2,,,,,2350,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468960 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169045,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
07-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468961 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169046,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468962 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169146,Journal Import 2591614:,//SETTLEMENT,2,,,,,200,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468963 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169151,Journal Import 2591614:,//SETTLEMENT,2,,,,,410,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468964 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169196,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468965 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169197,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468966 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169209,Journal Import 2591614:,//SETTLEMENT,2,,,,,120,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468967 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169156,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468968 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169157,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468969 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169150,Journal Import 2591614:,//SETTLEMENT,3,,,,,400,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468969 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169150,Journal Import 2591614:,//SETTLEMENT,4,,,,,11420,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468970 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169278,Journal Import 2599930:,//SETTLEMENT,2,,,,,1197,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468971 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169158,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468972 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169178,Journal Import 2591614:,//SETTLEMENT,2,,,,,500,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468973 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169198,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468974 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169204,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468975 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169205,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468976 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169193,Journal Import 2591614:,//SETTLEMENT,2,,,,,550,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468977 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169169,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468978 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169270,Journal Import 2591614:,//SETTLEMENT,2,,,,,12000,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468979 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169145,Journal Import 2591614:,//SETTLEMENT,2,,,,,6000,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468980 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169206,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468981 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169172,Journal Import 2591614:,//SETTLEMENT,2,,,,,2250,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468982 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169261,Journal Import 2591614:,//SETTLEMENT,2,,,,,1450,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468983 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169207,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
08-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468984 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169208,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468985 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169276,Journal Import 2591614:,//SETTLEMENT,2,,,,,200,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468986 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169407,Journal Import 2591614:,//SETTLEMENT,2,,,,,1650,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468987 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169304,Journal Import 2591614:,//SETTLEMENT,2,,,,,1850,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468988 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169338,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468989 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169339,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468990 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169326,Journal Import 2591614:,//SETTLEMENT,2,,,,,1000,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468991 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169306,Journal Import 2591614:,//SETTLEMENT,3,,,,,50,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468991 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169306,Journal Import 2591614:,//SETTLEMENT,4,,,,,3450,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468992 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169340,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468993 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169341,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468994 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169277,Journal Import 2591614:,//SETTLEMENT,2,,,,,200,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468995 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169342,Journal Import 2591614:,//SETTLEMENT,2,,,,,100,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468996 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169839,Journal Import 2591641:,//SETTLEMENT,2,,,,,410,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468997 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169964,Journal Import 2591641:,//SETTLEMENT,2,,,,,1850,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468998 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169884,Journal Import 2591641:,//SETTLEMENT,2,,,,,100,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-468999 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169965,Journal Import 2591641:,//SETTLEMENT,2,,,,,1850,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469000 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169705,Journal Import 2591641:,//SETTLEMENT,2,,,,,5888,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469001 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169806,Journal Import 2591641:,//SETTLEMENT,2,,,,,2650,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469002 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169706,Journal Import 2591641:,//SETTLEMENT,2,,,,,5888,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469003 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169885,Journal Import 2591641:,//SETTLEMENT,2,,,,,100,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469004 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169780,Journal Import 2591641:,//SETTLEMENT,2,,,,,4600,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469005 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169803,Journal Import 2591641:,//SETTLEMENT,2,,,,,2080,0
10-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469006 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500170009,Journal Import 2599930:,//SETTLEMENT,2,,,,,350,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469007 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169841,Journal Import 2591641:,//SETTLEMENT,2,,,,,500,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469008 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169707,Journal Import 2591641:,//SETTLEMENT,2,,,,,5888,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469009 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169863,Journal Import 2591641:,//SETTLEMENT,2,,,,,900,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469010 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169842,Journal Import 2591641:,//SETTLEMENT,2,,,,,500,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469012 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169730,Journal Import 2591641:,//SETTLEMENT,2,,,,,1300,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469013 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169974,Journal Import 2591641:,//SETTLEMENT,2,,,,,800,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469014 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169731,Journal Import 2591641:,//SETTLEMENT,2,,,,,1300,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469015 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169708,Journal Import 2591641:,//SETTLEMENT,2,,,,,5888,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469016 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169966,Journal Import 2591641:,//SETTLEMENT,2,,,,,1850,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469017 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169817,Journal Import 2591641:,//SETTLEMENT,2,,,,,1200,0
09-09-2024,01.12102.000.0000.000.3706008.00000.000,eHIS,HIS_SETTLEMENT,NSK-OCS-469018 HIS_SETTLEMENT 3358005YT7JQCWYLTG43,500169894,Journal Import 2591641:,//SETTLEMENT,2,,,,,1000,0
